优先级,首期范围,原始ID,名称,分类,模块,实现状态,本地验证状态,完整契约通过,下一步动作,剩余差异,已测范围,接口文档
P2,on_demand,registration:api:mod_commands:console_complete_xml:7652,console_complete_xml,fs_api,mod_commands,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。；实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/05-api-contracts.md
P2,on_demand,registration:api:mod_commands:create_uuid:7653,create_uuid,fs_api,mod_commands,partial,not_run,False,补齐当前源码绑定的真实运行测试；失败先修复，过期证据重新执行,完整原版命令参数、权限、错误、并发及事件分支尚未全部差分。；变量数组/展开、完整挂机原因及原版完整status格式不支持；有界额度超限会显式失败。,没有绑定此原始条目的当前本地运行证据,api/esl-reference.md
P2,on_demand,registration:api:mod_commands:db_cache:7654,db_cache,fs_api,mod_commands,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。；实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/05-api-contracts.md
P2,on_demand,registration:api:mod_commands:domain_data:7655,domain_data,fs_api,mod_commands,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。；实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/05-api-contracts.md
P2,on_demand,registration:api:mod_commands:domain_exists:7656,domain_exists,fs_api,mod_commands,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。；实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/05-api-contracts.md
P2,on_demand,registration:api:mod_commands:echo:7657,echo,fs_api,mod_commands,partial,not_run,False,补齐当前源码绑定的真实运行测试；失败先修复，过期证据重新执行,完整原版命令参数、权限、错误、并发及事件分支尚未全部差分。；变量数组/展开、完整挂机原因及原版完整status格式不支持；有界额度超限会显式失败。,没有绑定此原始条目的当前本地运行证据,api/esl-reference.md
P2,on_demand,registration:api:mod_commands:escape:7659,escape,fs_api,mod_commands,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。；实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/05-api-contracts.md
P2,on_demand,registration:api:mod_commands:eval:7660,eval,fs_api,mod_commands,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。；实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/05-api-contracts.md
P2,on_demand,registration:api:mod_commands:event_channel_broadcast:7658,event_channel_broadcast,fs_api,mod_commands,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。；实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/05-api-contracts.md
P2,on_demand,registration:api:mod_commands:expand:7661,expand,fs_api,mod_commands,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。；实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/05-api-contracts.md
P2,on_demand,registration:api:mod_commands:file_exists:7787,file_exists,fs_api,mod_commands,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。；实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/05-api-contracts.md
P2,on_demand,registration:api:mod_commands:find_user_xml:7662,find_user_xml,fs_api,mod_commands,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。；实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/05-api-contracts.md
P2,on_demand,registration:api:mod_commands:fsctl:7663,fsctl,fs_api,mod_commands,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。；实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/05-api-contracts.md
P2,on_demand,registration:api:mod_commands:getcputime:7788,getcputime,fs_api,mod_commands,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。；实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/05-api-contracts.md
P2,on_demand,registration:api:mod_commands:getenv:7676,getenv,fs_api,mod_commands,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。；实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/05-api-contracts.md
P2,on_demand,registration:api:mod_commands:gethost:7675,gethost,fs_api,mod_commands,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。；实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/05-api-contracts.md
P2,on_demand,registration:api:mod_commands:global_getvar:7667,global_getvar,fs_api,mod_commands,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。；实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/05-api-contracts.md
P2,on_demand,registration:api:mod_commands:global_setvar:7668,global_setvar,fs_api,mod_commands,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。；实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/05-api-contracts.md
P2,on_demand,registration:api:mod_commands:group_call:7669,group_call,fs_api,mod_commands,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。；实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/05-api-contracts.md
P2,on_demand,registration:api:mod_commands:help:7670,help,fs_api,mod_commands,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。；实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/05-api-contracts.md
P2,on_demand,registration:api:mod_commands:host_lookup:7671,host_lookup,fs_api,mod_commands,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。；实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/05-api-contracts.md
P2,on_demand,registration:api:mod_commands:hostname:7672,hostname,fs_api,mod_commands,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。；实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/05-api-contracts.md
P2,on_demand,registration:api:mod_commands:hupall:7677,hupall,fs_api,mod_commands,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。；实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/05-api-contracts.md
P2,on_demand,registration:api:mod_commands:in_group:7678,in_group,fs_api,mod_commands,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。；实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/05-api-contracts.md
